gene_id,Blood,Brain,Adipose Tissue,Muscle,Blood Vessel,Heart,Thyroid,Kidney,Uterus,Vagina,Breast,Skin,Salivary Gland,Adrenal Gland,Lung,Spleen,Pancreas,Esophagus,Stomach,Colon,Small Intestine,Prostate,Testis,Nerve,Liver,Pituitary,Ovary,Bladder,Cervix Uteri,Fallopian Tube,tau
ENSG00000187583,0.9676265,0.1135265,0.616377,0.4417505,0.795835,0.223507,1.40374,1.40207,0.76609,45.8781,2.774655,56.1732,9.46432,1.92275,2.45782,2.23209,0.6156874999999999,0.8838665,1.18272,0.479074,1.37255,6.557225,1.4164349999999999,0.503211,0.43200550000000004,0.603931,0.201788,12.9996,1.80578,1.41061,0.9374319739416784
ENSG00000187642,0.06712499999999999,0.099345,0.232726,122.2885,0.429063,36.7299,0.16402250000000002,0.405096,0.562307,1.16186,0.40202150000000003,1.62324,0.674773,0.088717,0.1881865,0.154639,0.056856500000000004,0.4846565,0.202744,0.1928445,0.191588,0.7876110000000001,2.073625,0.2832635,0.1367625,0.119012,0.145824,0.838792,0.662485,0.622994,0.9859625112068929
ENSG00000186891,12.2146,0.8306325,2.31853,0.25237299999999996,0.56998,0.261324,1.4531749999999999,0.631743,0.743867,4.532565,3.28324,23.551,6.5559,0.331425,6.915685,12.8973,0.16855399999999998,0.8949825,1.88757,1.53152,8.69186,3.826735,2.022525,0.9298405,0.4929635,6.49303,0.406218,1.11678,2.71492,1.28088,0.8737139531376514
ENSG00000186827,8.367085,0.749459,10.6535,1.55707,2.16662,2.80778,9.269775,1.97573,2.86499,2.096925,8.808810000000001,1.16933,2.52824,0.740596,13.5076,22.6991,0.654903,1.66684,2.6011,2.9176,6.75523,6.072545,0.9114935,2.240795,0.6159920000000001,2.95412,1.97101,2.39676,3.1954,2.26526,0.8382397380482501
ENSG00000184163,1.30171,0.9807790000000001,2.55856,0.625115,1.98831,0.666155,2.573105,4.74561,2.14638,2.174985,2.7881549999999997,4.87453,1.04032,0.669515,2.520785,1.71813,0.4157505,2.05521,1.52901,3.3104199999999997,9.74069,1.9764300000000001,7.615975000000001,1.74549,1.247045,1.68858,1.83997,1.60395,2.29184,2.35188,0.7768206872408423
ENSG00000107404,18.92155,74.02015,57.4225,155.2375,70.7172,40.3983,89.22225,32.842,98.8649,88.0283,62.999700000000004,80.6271,67.095,65.0504,76.2132,51.9108,39.2921,82.17405,66.9106,73.14529999999999,51.3731,80.01285,137.6995,132.1845,36.250150000000005,88.0164,91.0387,76.9386,91.2173,100.79,0.5287806503383303
ENSG00000175756,112.5575,95.8906,99.8444,133.0985,95.4196,102.258,121.794,94.8035,95.783,89.539,101.052,103.804,86.5383,110.566,94.37055000000001,108.285,49.76325,105.342,97.3129,113.24549999999999,90.6887,110.8505,435.0765,92.5161,92.85294999999999,114.182,79.1574,93.9702,94.4926,96.512,0.7720186862104355
ENSG00000221978,51.4093,48.6335,161.058,39.845,153.995,46.5447,293.103,97.1163,299.222,216.8755,182.0235,146.554,148.225,132.488,189.95850000000002,199.465,67.98605,154.2305,118.701,165.0295,166.218,258.033,85.0714,223.7065,104.9665,222.954,323.837,213.838,291.999,315.01,0.4894984151775802
ENSG00000205090,0.2487955,13.72175,2.19746,0.836846,4.37588,1.75927,3.7456199999999997,0.801638,11.9835,4.70168,2.2136050000000003,1.68964,1.13816,1.53653,2.664815,2.23402,0.2642735,5.6803,1.19241,7.020495,1.67013,5.6551849999999995,2.24355,4.57147,0.3205715,9.41094,10.9561,6.38689,8.88597,8.689,0.7108171597696333
ENSG00000189339,23.592399999999998,13.67935,21.1879,10.225100000000001,23.8101,6.85411,36.42895,10.5253,46.8974,29.214350000000003,25.8092,21.794,20.5795,22.6535,26.73545,36.6384,10.74225,21.0139,19.6233,25.27615,29.743,30.35295,13.4041,29.499850000000002,9.25005,41.5914,45.3638,29.2406,36.532,35.1566,0.48051119075346144
ENSG00000169885,0.3183365,1.1299350000000001,1.14755,8.739844999999999,0.71551,0.180016,1.87944,0.95347,1.40457,2.77862,1.6335549999999999,1.8577,1.21256,0.653928,1.01172,1.59557,1.353785,0.720144,1.02602,0.7619935,0.90355,4.57544,4.925795,1.198475,2.032035,2.33568,1.15913,1.06301,2.45236,1.42509,0.8248016431917705
ENSG00000178821,0.134462,1.495975,1.42503,86.1973,0.424621,0.454866,1.06256,1.23928,1.10346,2.0528199999999996,1.6792500000000001,2.43152,2.3854,44.7677,1.96509,2.86248,85.03835000000001,1.108905,4.98164,1.2437399999999998,1.574,1.3912849999999999,44.0359,0.9528135,5.325645,2.15519,2.89408,0.575303,1.42766,1.97623,0.911924093190054
ENSG00000142606,0.0972605,0.21670499999999998,0.550334,0.022655500000000002,0.137735,0.055575,0.852984,0.277981,0.250582,0.474939,0.753029,0.148103,0.436788,0.319493,1.397095,0.653088,0.124441,0.3775725,1.15003,0.6245015,1.4211,0.6842595,33.95095,1.21063,0.0541105,0.116697,0.121493,0.42577,0.423813,0.67139,0.9857297629831191
ENSG00000142611,0.0196895,2.777485,2.01021,0.267054,33.9481,1.51823,19.666249999999998,3.38106,2.044,1.4476049999999998,1.990825,0.462674,0.565485,0.292376,5.43322,1.11049,4.0748,1.6201500000000002,12.6705,1.513915,1.39251,1.12846,1.7385950000000001,21.8885,0.1519015,0.355543,2.67811,1.71001,1.74221,3.26591,0.8995243469519243
ENSG00000158109,50.2532,96.78875,80.1693,53.34275,101.932,36.9561,75.1423,54.9831,97.0981,89.77260000000001,76.0749,88.8166,64.7261,56.0171,72.04075,63.5131,28.2133,83.7827,57.031,85.3498,83.1006,70.69014999999999,49.65525,83.4405,65.60505,103.86,83.0901,91.8232,94.0298,82.8878,0.29735452897468073
ENSG00000078900,0.269748,0.38058250000000005,0.069454,0.168454,0.087471,0.058735,0.507873,0.085212,0.139513,4.99902,0.58106,4.96605,3.99065,0.056223,0.789466,0.873745,0.1843955,0.125421,0.109764,0.1269915,0.244455,4.623065,2.33674,0.330333,0.0889915,0.522985,0.326125,0.206429,0.58681,1.31035,0.8334356844286307
ENSG00000162592,0.0,0.033840999999999996,0.0,0.0701185,0.0,0.027508,0.058331,0.0,0.07003,0.028475,0.016757,0.0,0.018979,0.0,0.0,0.0,0.0,0.018395500000000002,0.0,0.0184025,0.019036,0.067459,51.692,0.0286135,0.0,0.05073,0.33889,0.050399,0.065451,0.078443,0.9992929880432375
ENSG00000235169,12.46635,0.8272440000000001,1.4936,0.4016435,3.0426,6.52067,10.087499999999999,6.12213,3.93248,3.47886,2.6405149999999997,1.41615,9.45034,1.77097,3.54871,2.94339,3.152595,1.831545,3.91727,2.082705,1.73016,6.660775,45.21125,2.592715,3.942235,15.4013,8.90914,3.83818,5.29097,4.05444,0.8981431555504285
ENSG00000198912,10.5021,6.930165000000001,15.3898,6.44046,14.8071,5.12315,26.200200000000002,10.2543,23.3407,17.60155,16.98555,16.3526,13.9324,11.7148,18.79845,26.0995,7.0617149999999995,16.241950000000003,12.2308,15.99255,18.523,17.615250000000003,21.57915,19.4984,9.50526,13.7413,19.2511,16.0488,21.0791,19.8559,0.4176184230233568
ENSG00000196581,0.010475,4.453295,0.560991,0.07034399999999999,0.109276,0.047689,0.8279375,1.73384,0.827933,0.860339,0.420892,0.275906,0.256965,0.132391,0.854394,2.04944,0.8634895,0.3002895,0.276006,0.425419,0.332893,1.119195,1.22106,0.6866825000000001,0.077386,0.626655,5.58311,0.635327,2.74536,1.17961,0.8518840599223556
ENSG00000116254,0.1011395,23.70915,0.188217,0.0845205,2.50378,0.120699,0.249025,0.391994,0.496041,0.420971,0.182535,0.186142,0.243344,0.159626,0.437201,0.176412,0.173103,3.666435,0.761761,1.32403,0.428964,1.206365,51.73585,0.4237425,0.0448835,99.1576,0.600767,1.10071,0.406916,0.653989,0.9679443379303111
ENSG00000116237,8.129455,20.02015,39.4669,41.612700000000004,57.6823,23.4246,41.07899999999999,22.6103,44.1658,37.74825,33.8982,36.4732,32.0122,39.0053,34.6402,18.7041,12.39965,40.063599999999994,21.7408,37.37865,30.2587,34.61275,15.81455,39.82055,10.94355,48.9689,20.8698,38.313,39.5901,39.2021,0.460201916359091
ENSG00000158292,1.786845,4.159705000000001,20.93,1.13328,3.73139,6.06025,4.374475,2.8519,22.1421,15.3192,14.7187,14.3351,4.8111,1.73886,21.6027,13.6768,0.9671285000000001,10.42105,3.37801,15.23645,23.2005,11.502849999999999,5.739305,25.02885,2.416525,22.9035,18.5177,10.692,25.3088,22.9678,0.5553624069970484
ENSG00000116273,11.78145,8.68632,22.6634,7.999555000000001,35.6884,5.94571,22.0712,7.43256,42.5506,32.0151,24.11805,28.2936,16.3672,14.7515,22.257399999999997,15.1698,5.3734850000000005,26.5437,11.7305,28.2027,13.3231,26.07965,92.56235000000001,28.1982,6.388805,21.6841,35.489,28.9805,45.5767,39.7887,0.7633837288762841
ENSG00000049245,70.1231,44.95985,144.819,50.3241,171.391,39.7776,94.87145000000001,55.2901,134.415,103.95150000000001,121.43700000000001,114.237,60.4738,77.5324,131.3845,76.8256,16.6618,96.2661,53.0923,88.61155,63.339,85.79599999999999,58.117450000000005,157.6205,20.76705,75.586,112.922,106.002,119.456,131.327,0.4958117041916055
ENSG00000049246,0.686159,13.52035,12.7654,7.3195049999999995,18.4012,4.87314,18.4259,5.45868,26.4536,18.12275,13.165949999999999,13.277,10.2571,9.16287,12.4984,5.82863,4.595905,20.2168,9.80326,20.958750000000002,7.09603,16.9583,14.64,31.490000000000002,8.615685,30.411,25.0644,18.2934,25.7842,23.8857,0.5438726426561251
ENSG00000116285,1.340195,14.40965,168.04,66.07385,252.265,12.5913,124.11500000000001,39.4697,78.7093,96.0137,161.9835,116.782,86.5561,24.1226,110.31450000000001,9.12678,163.76299999999998,112.226,73.4565,56.9921,48.0701,70.87190000000001,27.0853,90.11189999999999,238.8595,140.201,222.205,107.52,84.9647,133.708,0.6337071408897458
ENSG00000162426,0.22505350000000002,13.59305,5.78388,1.281375,13.1446,2.1094,4.547535,6.67426,17.8472,7.704385,6.119995,2.63288,2.35799,2.77458,2.9996549999999997,4.76668,0.5675399999999999,9.447085,2.3812,8.906305,3.68115,9.62023,5.70052,10.75555,0.2380065,21.9295,9.41906,8.68655,12.2733,14.8874,0.6994657409205518
ENSG00000197241,0.0,0.0,0.014224,0.0,0.0,0.0,0.0997735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231655,0.0,0.0,0.021951,0.0,0.0425905,0.176754,0.0778175,0.5566715,0.0349475,0.0,0.0,0.031718,0.0,0.0,0.0,0.9676066306300191
ENSG00000180758,1.2664149999999998,0.37337,3.73532,15.6831,4.51916,5.22761,7.27131,2.40563,6.39853,23.803350000000002,4.41633,26.758,10.5449,5.65251,12.75815,4.49237,2.71765,5.64578,3.49565,3.60309,4.31497,7.200775,4.42502,6.071479999999999,4.537935,2.65001,8.52361,5.33986,8.28506,6.05907,0.7662084751965896
ENSG00000049239,18.99425,6.97157,53.3397,34.87105,42.2019,15.7816,38.460499999999996,11.5167,69.761,35.7218,46.83315,56.5797,41.8772,47.2633,48.869600000000005,31.6526,13.51515,28.70895,27.5803,27.8706,32.7327,43.71855,20.51565,52.82825,69.06325000000001,27.209,109.673,38.103,52.6096,69.1142,0.6528033586992303
ENSG00000171621,1.57979,4.714375,56.7873,23.4722,79.8856,9.43158,39.8442,12.7469,58.8379,35.268299999999996,38.383849999999995,31.6215,21.9727,7.17369,40.15035,5.88316,14.14245,46.0169,14.1986,30.236150000000002,37.7511,29.31845,18.1051,30.400750000000002,19.262,14.0238,42.6106,37.5571,49.4826,35.1482,0.6520362070346802
ENSG00000162441,6.828055,12.17835,13.1115,5.775594999999999,17.5942,6.92083,14.77075,8.12843,21.224,17.85955,13.33995,15.8203,10.4423,11.0245,11.51375,10.4886,4.250835,13.163,8.3427,15.76315,14.1898,15.72045,22.3034,19.29645,5.988345,14.2446,22.8846,16.4092,20.2933,17.3015,0.4209516744734526
ENSG00000175279,1.47062,8.650504999999999,7.91369,3.0782,8.53246,3.74814,23.395249999999997,18.5565,12.8538,10.003905,8.630984999999999,5.97726,12.8778,16.873,11.4101,7.52851,6.2985,10.75705,10.2051,10.88635,9.91722,16.57515,122.03450000000001,14.42945,5.277455,35.2771,11.4346,13.1161,11.6515,13.5561,0.9065039973857026
ENSG00000160049,4.98324,11.4464,13.7605,7.4765,16.0269,6.80834,15.3515,9.9256,21.3099,15.51625,14.159749999999999,13.6008,12.2562,12.7694,14.4646,12.1644,5.461835000000001,16.83455,10.8456,15.90045,12.2455,15.99975,15.45825,17.347050000000003,6.29945,13.5033,21.552,19.3375,17.4824,17.7447,0.38163893102168295
ENSG00000142655,16.2868,21.5443,25.6302,15.8906,28.1004,13.447,29.5046,13.2693,34.4815,29.7942,28.30375,27.3292,21.6619,17.8652,28.09315,21.7217,6.475825,26.471649999999997,16.634,23.801450000000003,22.6764,43.2642,30.701050000000002,28.443649999999998,21.211399999999998,24.9468,29.2268,94.1844,30.9609,30.8484,0.7405726297890463
ENSG00000009724,1.0295649999999998,1.887095,3.4641,2.215005,4.98568,1.1279,5.233425,1.15157,8.6706,3.963835,4.71985,5.76749,4.97614,2.23433,4.304875,4.9395,2.287675,3.75296,3.6299,5.08205,6.40615,4.28748,4.24,10.8976,98.15195,5.73512,7.30712,4.99594,6.15024,7.99973,0.9531188104524282
ENSG00000116649,33.24065,56.2571,79.7294,68.64285000000001,91.6852,42.7564,55.1505,28.723,91.1656,67.91435,75.75635,73.9888,52.1407,64.0441,66.13380000000001,88.007,88.87855,66.36565,52.7764,61.7704,50.819,68.4012,56.907,162.26,32.5635,74.2793,89.2561,70.6653,78.601,82.3527,0.5943139575904146
ENSG00000171824,26.45845,25.0338,53.0693,25.13675,59.0836,15.3905,55.9371,22.1586,80.5992,58.3758,58.51805,60.6876,40.0239,30.3462,54.676950000000005,50.1781,16.23455,43.707049999999995,34.663,45.5141,43.9095,52.1512,47.936949999999996,124.60900000000001,11.6123,56.0701,83.2303,49.0931,72.9144,64.2649,0.6300219223662651
ENSG00000171819,0.0652765,0.2127255,4.74883,0.8179695,13.275,1.54786,0.9007295,0.331528,1.18058,2.74897,5.49452,2.39909,1.84776,2.01534,1.57657,0.131668,0.1220845,6.171865,0.474751,4.675935,1.33628,4.01493,0.282161,1100.31,0.065117,7.38925,0.264005,6.9546,2.01171,5.30514,0.9975441953662588
ENSG00000204624,0.065438,3.6292999999999997,0.057222,0.027290000000000002,0.026275,0.039407,0.1218435,0.085858,0.0902,0.10199849999999999,0.074338,0.032445,0.057283,0.092349,0.12665500000000002,0.354218,0.2081895,0.0528965,0.146178,0.160983,0.326786,0.5211675,11.4585,0.22809000000000001,0.010598,3.76158,0.13621,0.049919,0.120846,0.123624,0.9674110696320907
ENSG00000162490,0.3957825,0.6870775,0.06026,0.0069445,0.036586,0.030785,0.0474055,0.083499,0.047766,0.0431615,0.080873,0.06216,0.221358,0.013061,0.17087449999999998,0.227648,0.0148865,0.0418025,0.028569,0.089203,0.07461,0.07652300000000001,0.695139,1.129915,0.019204,0.028754,0.040613,0.036726,0.058393,0.141876,0.8913088518864785
ENSG00000177000,8.65558,6.27497,13.0892,7.23954,13.6177,11.8819,22.274749999999997,8.46387,14.6036,10.00473,12.236049999999999,12.1798,6.44364,10.2706,23.49075,24.4749,4.33125,11.0405,11.8756,11.581900000000001,15.2273,13.1216,16.22725,25.8488,5.13419,21.7987,27.3269,13.4815,12.2481,15.3219,0.5174135350528044
ENSG00000011021,6.75401,20.6366,20.8628,7.797525,21.1441,9.43138,31.139850000000003,10.8801,33.1366,20.350299999999997,21.3174,14.8718,11.9657,17.9472,27.8918,20.2953,5.56053,16.7239,12.1779,19.6554,19.8026,23.524749999999997,40.392700000000005,39.11365000000001,8.295200000000001,36.892,36.8704,21.7856,30.0898,26.9571,0.4930192703819904
ENSG00000116685,59.288700000000006,19.11075,41.1608,32.9961,72.0289,23.5089,53.37805,25.8195,58.3302,43.8936,40.63955,56.6264,45.9648,31.7457,46.143699999999995,56.9503,23.69585,48.30535,34.6439,57.38745,64.8649,47.9429,75.53485,45.12875,35.28005,53.9257,36.1938,53.5238,49.0391,56.7208,0.40003108407621774
ENSG00000116691,59.07725,15.18375,25.4048,13.90045,26.466,9.08092,37.2353,11.9524,45.3244,23.934199999999997,25.88865,20.1336,14.3637,12.1423,39.1896,52.9736,9.827089999999998,20.5935,14.4155,22.61085,25.6589,30.3985,48.60735,60.22375,11.5532,19.112,51.503,25.9666,31.3652,35.958,0.5534923371249887
ENSG00000028137,545.3430000000001,6.209975,107.748,11.0358,28.712,14.463,26.16255,11.2891,38.0659,28.46085,82.7167,18.5721,16.4424,17.4899,108.792,200.175,4.124305,20.57615,20.3239,26.0014,64.1634,24.890700000000002,5.23367,73.57724999999999,22.2213,16.947,21.6089,32.9008,43.9883,46.1802,0.9279749372539787
ENSG00000157330,0.0,0.0180325,0.0,0.0,0.0,0.0,0.030849500000000002,0.008462,0.0,0.0,0.0,0.0,0.0,0.0,0.335016,0.0,0.01142,0.0,0.0,0.0,0.0,0.011206500000000001,29.4438,0.0,0.0,0.300741,0.0,0.0,0.027724,1.18639,0.997739888919885
ENSG00000162494,0.0,0.406643,0.173455,27.277099999999997,0.035293,0.274198,0.049126500000000003,0.054964,0.062896,0.528525,0.246006,0.575517,0.261141,22.4833,0.0641945,0.0,0.0,0.1796485,0.077677,0.094845,0.081325,0.046199500000000004,1.096985,2.0055899999999998,0.0,0.072255,0.144519,0.461012,0.146039,0.303135,0.9621705045245103
ENSG00000116771,1.5448650000000002,0.5965505,0.210469,4.56276,0.14444,0.073262,0.633778,36.3107,0.456851,0.372215,0.296756,0.254994,1.55571,1.3521,0.2519965,2.2364,0.40237,0.18694,0.405358,0.501617,10.3123,0.6603895,1.71692,0.2185185,34.2695,0.726877,0.225105,0.367193,0.344381,0.282798,0.9381170212675032
ENSG00000116786,57.4183,80.8768,75.7469,113.1815,86.8263,45.9254,72.68535,26.4375,84.5087,77.19355,67.0956,81.3233,47.2904,55.898,111.3505,90.1547,21.0458,62.46985,39.0609,58.1177,53.6749,65.30985000000001,94.20375,98.88535,14.84015,57.2595,79.6607,65.7001,79.5443,72.8041,0.41402990649592875
ENSG00000162461,0.799715,2.97518,3.78665,20.6708,7.05759,3.65118,7.26144,4.29333,7.41711,4.24029,3.146555,1.8333,2.28901,5.4365,4.96391,6.47251,2.65438,2.46761,2.77737,5.56385,11.4796,4.526235,5.901115,6.931025,3.0877600000000003,7.59546,8.7847,4.04037,6.34825,5.70828,0.7606313970798722
ENSG00000162460,0.0,0.0,0.0,0.0,0.720524,0.0,0.0,9.88453,0.038645,0.0,0.0,0.0,0.0,0.011679,0.037015,0.026826,0.0287165,0.0,0.271128,0.2031305,14.1537,0.0260255,0.0377325,0.0,40.37525,0.0,0.02995,0.0,0.0,0.027117,0.9782243526195739
ENSG00000183888,0.0,2.04841,0.019467,0.0926415,0.030924,0.136352,0.512626,0.678957,0.044068,0.0232,0.682156,0.014218,1.41974,0.0,0.023067,0.0,0.009211500000000001,0.0226825,0.047435,0.024542500000000002,0.014527,0.2353175,0.0208425,0.7758365,0.0,0.015662,0.022705,0.045321,0.043791,0.016383,0.9163072738165801
ENSG00000173641,0.7900725,2.118815,171.334,1407.63,746.328,1623.08,30.17555,9.70535,242.834,34.43485,69.46289999999999,14.3597,8.12742,94.5654,31.74575,6.11091,2.50054,168.5215,22.7342,130.69299999999998,14.6731,38.66785,44.468599999999995,29.367649999999998,1.373585,9.12968,37.4688,124.84,108.585,174.997,0.9197408583234259
ENSG00000185519,0.0201385,10.6517,0.290453,0.055135500000000004,0.581786,3.12641,2.0967149999999997,4.65452,0.99034,1.32103,0.38132299999999997,2.3334,1.26382,6.11295,0.0850925,0.172473,1.6918950000000001,0.6519665,0.739906,0.400701,0.399614,0.40235350000000003,1.4883350000000002,0.371777,0.0721595,12.2625,0.656402,0.329825,1.18116,1.2744,0.8768384660269253
ENSG00000142627,0.1939505,2.191735,31.8129,3.53637,17.0832,10.5198,37.605900000000005,12.6633,36.0044,108.3615,29.6813,50.7224,40.8549,12.3271,34.201499999999996,13.4118,7.491185,18.087,13.9444,12.059249999999999,19.036,20.1767,4.31577,44.0817,9.037469999999999,13.6535,11.3637,20.3027,34.0098,35.9268,0.8102467266733461
ENSG00000132881,1.65258,4.949070000000001,2.47307,0.9874529999999999,5.46134,2.26156,10.704799999999999,4.08417,8.95884,4.097335,3.1491800000000003,5.97644,5.08232,7.33483,4.251835,4.10701,2.3479799999999997,5.51882,4.15064,4.157775,3.12528,5.473520000000001,11.3762,7.338464999999999,1.9667400000000002,10.7416,10.7216,7.02311,5.85126,9.32739,0.5354002427330138
ENSG00000117122,0.0302795,0.10044449999999999,15.6332,0.456772,25.3234,1.88971,6.785819999999999,1.0478,35.5706,21.4416,12.30205,15.94,8.00227,1.36289,11.9772,1.31023,3.785,5.21307,2.20314,6.77057,5.68951,11.696200000000001,8.588995,12.09355,0.2393255,8.89071,26.5815,10.0212,43.7946,18.2944,0.7801323667364438
ENSG00000117118,71.25335,45.419399999999996,62.4585,134.288,74.7773,97.9577,57.036699999999996,70.9547,62.8094,55.217299999999994,61.6218,55.9109,50.4735,77.3004,61.7161,59.6928,27.48955,64.91235,64.3208,71.68365,67.5123,40.8682,66.76925,71.19380000000001,90.49595,45.4332,44.8161,65.6286,57.2246,63.6253,0.5361042093780943
ENSG00000117115,75.9547,35.38835,1.35848,163.497,0.8462,0.292755,0.9047575,2.32292,0.963785,1.5447250000000001,4.61023,5.03251,20.0526,0.278591,8.562190000000001,20.0999,0.5701185,1.049765,0.89783,2.76523,6.71561,2.273175,1.5636700000000001,13.0652,0.446593,4.35412,0.257877,1.19281,1.45458,2.86614,0.954088493873029
ENSG00000142623,0.023608999999999998,0.0821245,0.025507,0.0115625,0.029417,0.009128,0.044117500000000004,0.050163,0.056976,24.86275,0.026265999999999998,5.76248,0.682877,0.028229,0.039493,0.358706,0.035547999999999996,0.6580475,0.030753,0.0580875,0.038027,0.223823,0.73924,0.057199,0.07127900000000001,0.041762,0.041779,0.199356,0.508739,0.031774,0.9861778134371493
ENSG00000142619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.598425,0.051643499999999995,0.214448,0.092072,0.0,0.0,0.0,0.0,0.086492,0.0,0.01415,0.032166,0.537344,0.6750134999999999,0.0,0.0,0.061921,0.0,36.0771,0.088759,0.0,0.996700138085493
ENSG00000159339,215.86,0.1407385,0.607023,0.1386305,0.171346,0.306185,0.5009509999999999,0.336779,0.300189,0.2681295,0.3177605,0.051494,0.137349,0.096984,10.484,41.6981,0.055068500000000006,0.1648745,0.175975,0.1214725,0.2514,0.252672,0.301054,0.119039,0.7188969999999999,0.257456,0.103075,0.210894,0.226834,0.342434,0.9905978644364003
ENSG00000276747,0.1339825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052317,0.0,0.0,0.0,0.0,0.0,0.0,0.185988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654594883021744
ENSG00000179051,29.856949999999998,15.92295,31.3676,6.258455,20.7211,8.13667,41.9484,16.6746,39.2528,63.911199999999994,41.71875,84.4788,59.5543,24.2444,51.23115,71.7251,13.7675,24.92445,22.72,31.5806,43.0964,42.5168,48.993849999999995,37.6783,9.798210000000001,19.0009,47.7295,32.9767,51.7251,38.3885,0.5969520388139005
ENSG00000117148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000117154,0.066269,27.1369,2.60815,0.2519975,5.23701,0.528505,1.2079550000000001,0.743711,1.75973,1.60289,3.749935,0.758182,1.74476,3.86983,3.039925,22.5924,0.492614,0.8308365,0.662456,1.258905,0.619606,4.45293,2.8058199999999998,8.93719,0.211762,1.93598,1.01306,7.90108,3.21772,1.97959,0.8906174465840571
ENSG00000009709,0.0,0.171263,0.0,1.30712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010166,0.005475,0.0,0.0,0.0,0.0,0.0,0.0,0.004875,0.0,0.004236500000000001,0.2328015,0.0,0.0,0.023477,0.0,0.0,0.0,0.0,0.9880681614330848
ENSG00000179002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028901,0.0,0.088197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9609373686570777
ENSG00000053372,10.0275,23.9169,32.1913,19.3035,22.7691,10.4171,26.9065,13.9271,35.4477,32.1629,34.623,37.7861,21.9965,27.5246,24.179850000000002,30.2413,18.060650000000003,27.222749999999998,23.9201,22.73155,28.7029,29.64755,39.13355,34.23994999999999,16.57825,20.1931,38.1499,27.2202,33.5351,35.8967,0.3307447763205565
ENSG00000040487,9.442599999999999,10.57095,13.4674,7.92451,11.3182,5.24611,21.85595,10.4159,19.3152,15.612950000000001,14.5356,18.3138,12.3573,24.6826,17.9912,19.0396,8.537185000000001,11.26605,13.8441,13.3187,20.4631,20.667450000000002,31.64145,21.671,14.05655,31.4791,16.3914,13.8356,19.6887,18.5755,0.5031786328289044
ENSG00000158748,0.183949,1.08154,0.083602,0.012115500000000001,0.141696,0.017383,0.0642475,0.023478,0.165908,0.16491650000000002,0.095707,0.104673,0.046369,0.029662,0.0980735,0.208846,0.013974,0.11144799999999999,0.053814,0.147945,0.179486,0.2112305,0.550508,0.08412449999999999,0.0076475,0.412772,0.121445,0.092747,0.250655,0.121888,0.8788346342667193
ENSG00000162542,8.955475,1.82404,14.9492,1.788535,19.6836,3.70673,31.98915,12.9106,24.7419,19.23435,16.6931,9.57339,20.9915,16.7741,13.995049999999999,22.1668,9.03787,14.8583,15.6994,14.2597,12.701,37.167950000000005,5.201525,18.6811,5.48851,10.3121,18.2111,23.4737,22.2775,18.8589,0.6019575588181717
ENSG00000169914,2.036055,5.962054999999999,6.39739,3.781785,7.0099,2.61687,9.388214999999999,4.63373,20.4212,10.50695,7.648415,8.72457,6.87658,7.32186,10.863199999999999,9.1505,3.181365,8.65406,6.27374,10.561250000000001,10.4948,12.978850000000001,27.57855,10.012799999999999,2.1958,11.4579,15.8535,9.48734,14.823,13.6773,0.6836734746187988
ENSG00000188784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045408,0.0,0.147629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893937295284242
ENSG00000188257,0.9068955,0.4381815,675.567,21.35355,373.107,234.747,100.28469999999999,0.650246,6.73619,12.7689,156.166,37.4448,260.659,7.79336,44.7574,0.967701,5.08018,163.225,36.1068,190.81,1058.66,273.53650000000005,10.7715,744.838,297.2715,5.75103,257.325,352.413,4.0314,109.155,0.8571824097085646
ENSG00000117215,0.0790045,0.016381,0.042948,0.0,0.011618,0.0,0.028469,0.010224,0.031356,0.0113705,0.042483,0.0,0.262964,0.0,0.2141885,4.09567,0.0,0.0627945,0.099659,0.3687395,1.39265,0.0752385,0.08638950000000001,0.0278765,0.021884,0.032754,0.033598,0.042934,0.050844,0.074692,0.9737227953861786
ENSG00000158786,0.0,0.0,0.0,0.0,0.0,0.017676,0.0,0.0,0.0,0.028832,0.0,18.5897,0.0,0.0,0.0,0.0,0.0,0.017594,0.040713,0.038082500000000005,0.02472,0.2856555,0.113892,0.0,0.0,0.0,0.115715,11.4947,0.0,0.0,0.9774113325269296
